Parcel_ID,Parcel_Number,Ring,Sector,Full_Address,X_Coordinate_Feet,Y_Coordinate_Feet,Latitude,Longitude,Inner_Radius,Outer_Radius
BRC-0786,786,Igopogo,4:04,"4:04 & Igopogo",-3459,5429,40.801316,-119.218502,5200,7675
BRC-0787,787,Igopogo,4:06,"4:06 & Igopogo",-3553,5368,40.801148,-119.218829,5200,7675
BRC-0788,788,Igopogo,4:08,"4:08 & Igopogo",-3646,5305,40.800975,-119.219152,5200,7675
BRC-0789,789,Igopogo,4:10,"4:10 & Igopogo",-3738,5241,40.800798,-119.219471,5200,7675
BRC-0790,790,Igopogo,4:12,"4:12 & Igopogo",-3829,5175,40.800617,-119.219787,5200,7675
BRC-0791,791,Igopogo,4:14,"4:14 & Igopogo",-3919,5107,40.800431,-119.220098,5200,7675
BRC-0792,792,Igopogo,4:16,"4:16 & Igopogo",-4007,5038,40.800241,-119.220405,5200,7675
BRC-0793,793,Igopogo,4:18,"4:18 & Igopogo",-4095,4967,40.800047,-119.220708,5200,7675
BRC-0794,794,Igopogo,4:20,"4:20 & Igopogo",-4181,4895,40.799848,-119.221007,5200,7675
BRC-0795,795,Igopogo,4:22,"4:22 & Igopogo",-4266,4821,40.799646,-119.221301,5200,7675
BRC-0796,796,Igopogo,4:24,"4:24 & Igopogo",-4349,4746,40.799439,-119.221591,5200,7675
BRC-0797,797,Igopogo,4:26,"4:26 & Igopogo",-4431,4670,40.799229,-119.221876,5200,7675
BRC-0798,798,Igopogo,4:28,"4:28 & Igopogo",-4512,4592,40.799014,-119.222156,5200,7675
BRC-0799,799,Igopogo,4:30,"4:30 & Igopogo",-4592,4512,40.798796,-119.222432,5200,7675
BRC-0800,800,Igopogo,4:32,"4:32 & Igopogo",-4670,4431,40.798574,-119.222703,5200,7675
BRC-0801,801,Igopogo,4:34,"4:34 & Igopogo",-4746,4349,40.798348,-119.222969,5200,7675
BRC-0802,802,Igopogo,4:36,"4:36 & Igopogo",-4821,4266,40.798119,-119.223229,5200,7675
BRC-0803,803,Igopogo,4:38,"4:38 & Igopogo",-4895,4181,40.797886,-119.223485,5200,7675
BRC-0804,804,Igopogo,4:40,"4:40 & Igopogo",-4967,4095,40.797649,-119.223736,5200,7675
BRC-0805,805,Igopogo,4:42,"4:42 & Igopogo",-5038,4007,40.797409,-119.223981,5200,7675
BRC-0806,806,Igopogo,4:44,"4:44 & Igopogo",-5107,3919,40.797166,-119.224221,5200,7675
BRC-0807,807,Igopogo,4:46,"4:46 & Igopogo",-5175,3829,40.796920,-119.224456,5200,7675
BRC-0808,808,Igopogo,4:48,"4:48 & Igopogo",-5241,3738,40.796670,-119.224685,5200,7675
BRC-0809,809,Igopogo,4:50,"4:50 & Igopogo",-5305,3646,40.796417,-119.224908,5200,7675
BRC-0810,810,Igopogo,4:52,"4:52 & Igopogo",-5368,3553,40.796161,-119.225126,5200,7675
BRC-0811,811,Igopogo,4:54,"4:54 & Igopogo",-5429,3459,40.795902,-119.225339,5200,7675
BRC-0812,812,Igopogo,4:56,"4:56 & Igopogo",-5489,3364,40.795641,-119.225545,5200,7675
BRC-0813,813,Igopogo,4:58,"4:58 & Igopogo",-5547,3267,40.795376,-119.225746,5200,7675
BRC-0814,814,Igopogo,5:00,"5:00 & Igopogo",-5603,3170,40.795109,-119.225941,5200,7675
BRC-0815,815,Igopogo,5:02,"5:02 & Igopogo",-5657,3072,40.794839,-119.226130,5200,7675
BRC-0816,816,Igopogo,5:04,"5:04 & Igopogo",-5710,2973,40.794566,-119.226313,5200,7675
BRC-0817,817,Igopogo,5:06,"5:06 & Igopogo",-5761,2872,40.794291,-119.226490,5200,7675
BRC-0818,818,Igopogo,5:08,"5:08 & Igopogo",-5810,2771,40.794014,-119.226661,5200,7675
BRC-0819,819,Igopogo,5:10,"5:10 & Igopogo",-5858,2670,40.793734,-119.226826,5200,7675
BRC-0820,820,Igopogo,5:12,"5:12 & Igopogo",-5904,2567,40.793452,-119.226984,5200,7675
BRC-0821,821,Igopogo,5:14,"5:14 & Igopogo",-5947,2464,40.793168,-119.227137,5200,7675
BRC-0822,822,Igopogo,5:16,"5:16 & Igopogo",-5990,2359,40.792882,-119.227283,5200,7675
BRC-0823,823,Igopogo,5:18,"5:18 & Igopogo",-6030,2254,40.792594,-119.227422,5200,7675
BRC-0824,824,Igopogo,5:20,"5:20 & Igopogo",-6068,2149,40.792304,-119.227556,5200,7675
BRC-0825,825,Igopogo,5:22,"5:22 & Igopogo",-6105,2043,40.792012,-119.227683,5200,7675
BRC-0826,826,Igopogo,5:24,"5:24 & Igopogo",-6140,1936,40.791718,-119.227803,5200,7675
BRC-0827,827,Igopogo,5:26,"5:26 & Igopogo",-6172,1828,40.791423,-119.227917,5200,7675
BRC-0828,828,Igopogo,5:28,"5:28 & Igopogo",-6203,1720,40.791126,-119.228025,5200,7675
BRC-0829,829,Igopogo,5:30,"5:30 & Igopogo",-6232,1612,40.790828,-119.228125,5200,7675
BRC-0830,830,Igopogo,5:32,"5:32 & Igopogo",-6260,1503,40.790529,-119.228220,5200,7675
BRC-0831,831,Igopogo,5:34,"5:34 & Igopogo",-6285,1393,40.790228,-119.228307,5200,7675
BRC-0832,832,Igopogo,5:36,"5:36 & Igopogo",-6308,1283,40.789926,-119.228388,5200,7675
BRC-0833,833,Igopogo,5:38,"5:38 & Igopogo",-6330,1173,40.789623,-119.228463,5200,7675
BRC-0834,834,Igopogo,5:40,"5:40 & Igopogo",-6349,1062,40.789319,-119.228531,5200,7675
BRC-0835,835,Igopogo,5:42,"5:42 & Igopogo",-6367,952,40.789014,-119.228592,5200,7675
BRC-0836,836,Igopogo,5:44,"5:44 & Igopogo",-6382,840,40.788708,-119.228646,5200,7675
BRC-0837,837,Igopogo,5:46,"5:46 & Igopogo",-6396,729,40.788402,-119.228693,5200,7675
BRC-0838,838,Igopogo,5:48,"5:48 & Igopogo",-6408,617,40.788095,-119.228734,5200,7675
BRC-0839,839,Igopogo,5:50,"5:50 & Igopogo",-6418,505,40.787788,-119.228768,5200,7675
BRC-0840,840,Igopogo,5:52,"5:52 & Igopogo",-6425,393,40.787480,-119.228795,5200,7675
BRC-0841,841,Igopogo,5:54,"5:54 & Igopogo",-6431,281,40.787171,-119.228816,5200,7675
BRC-0842,842,Igopogo,5:56,"5:56 & Igopogo",-6435,169,40.786863,-119.228829,5200,7675
BRC-0843,843,Igopogo,5:58,"5:58 & Igopogo",-6437,56,40.786554,-119.228836,5200,7675
BRC-0844,844,Igopogo,6:00,"6:00 & Igopogo",-6437,-56,40.786246,-119.228836,5200,7675
BRC-0845,845,Igopogo,6:02,"6:02 & Igopogo",-6435,-169,40.785937,-119.228829,5200,7675
BRC-0846,846,Igopogo,6:04,"6:04 & Igopogo",-6431,-281,40.785629,-119.228816,5200,7675
BRC-0847,847,Igopogo,6:06,"6:06 & Igopogo",-6425,-393,40.785320,-119.228795,5200,7675
BRC-0848,848,Igopogo,6:08,"6:08 & Igopogo",-6418,-505,40.785012,-119.228768,5200,7675
BRC-0849,849,Igopogo,6:10,"6:10 & Igopogo",-6408,-617,40.784705,-119.228734,5200,7675
BRC-0850,850,Igopogo,6:12,"6:12 & Igopogo",-6396,-729,40.784398,-119.228693,5200,7675
BRC-0851,851,Igopogo,6:14,"6:14 & Igopogo",-6382,-840,40.784092,-119.228646,5200,7675
BRC-0852,852,Igopogo,6:16,"6:16 & Igopogo",-6367,-952,40.783786,-119.228592,5200,7675
BRC-0853,853,Igopogo,6:18,"6:18 & Igopogo",-6349,-1062,40.783481,-119.228531,5200,7675
BRC-0854,854,Igopogo,6:20,"6:20 & Igopogo",-6330,-1173,40.783177,-119.228463,5200,7675
BRC-0855,855,Igopogo,6:22,"6:22 & Igopogo",-6308,-1283,40.782874,-119.228388,5200,7675
BRC-0856,856,Igopogo,6:24,"6:24 & Igopogo",-6285,-1393,40.782572,-119.228307,5200,7675
BRC-0857,857,Igopogo,6:26,"6:26 & Igopogo",-6260,-1503,40.782271,-119.228220,5200,7675
BRC-0858,858,Igopogo,6:28,"6:28 & Igopogo",-6232,-1612,40.781972,-119.228125,5200,7675
BRC-0859,859,Igopogo,6:30,"6:30 & Igopogo",-6203,-1720,40.781674,-119.228025,5200,7675
BRC-0860,860,Igopogo,6:32,"6:32 & Igopogo",-6172,-1828,40.781377,-119.227917,5200,7675
BRC-0861,861,Igopogo,6:34,"6:34 & Igopogo",-6140,-1936,40.781082,-119.227803,5200,7675
BRC-0862,862,Igopogo,6:36,"6:36 & Igopogo",-6105,-2043,40.780788,-119.227683,5200,7675
BRC-0863,863,Igopogo,6:38,"6:38 & Igopogo",-6068,-2149,40.780496,-119.227556,5200,7675
BRC-0864,864,Igopogo,6:40,"6:40 & Igopogo",-6030,-2254,40.780206,-119.227422,5200,7675
BRC-0865,865,Igopogo,6:42,"6:42 & Igopogo",-5990,-2359,40.779918,-119.227283,5200,7675
BRC-0866,866,Igopogo,6:44,"6:44 & Igopogo",-5947,-2464,40.779632,-119.227137,5200,7675
BRC-0867,867,Igopogo,6:46,"6:46 & Igopogo",-5904,-2567,40.779348,-119.226984,5200,7675
BRC-0868,868,Igopogo,6:48,"6:48 & Igopogo",-5858,-2670,40.779066,-119.226826,5200,7675
BRC-0869,869,Igopogo,6:50,"6:50 & Igopogo",-5810,-2771,40.778786,-119.226661,5200,7675
BRC-0870,870,Igopogo,6:52,"6:52 & Igopogo",-5761,-2872,40.778509,-119.226490,5200,7675
BRC-0871,871,Igopogo,6:54,"6:54 & Igopogo",-5710,-2973,40.778234,-119.226313,5200,7675
BRC-0872,872,Igopogo,6:56,"6:56 & Igopogo",-5657,-3072,40.777961,-119.226130,5200,7675
BRC-0873,873,Igopogo,6:58,"6:58 & Igopogo",-5603,-3170,40.777691,-119.225941,5200,7675
BRC-0874,874,Igopogo,7:00,"7:00 & Igopogo",-5547,-3267,40.777424,-119.225746,5200,7675
BRC-0875,875,Igopogo,7:02,"7:02 & Igopogo",-5489,-3364,40.777159,-119.225545,5200,7675
BRC-0876,876,Igopogo,7:04,"7:04 & Igopogo",-5429,-3459,40.776898,-119.225339,5200,7675
BRC-0877,877,Igopogo,7:06,"7:06 & Igopogo",-5368,-3553,40.776639,-119.225126,5200,7675
BRC-0878,878,Igopogo,7:08,"7:08 & Igopogo",-5305,-3646,40.776383,-119.224908,5200,7675
BRC-0879,879,Igopogo,7:10,"7:10 & Igopogo",-5241,-3738,40.776130,-119.224685,5200,7675
BRC-0880,880,Igopogo,7:12,"7:12 & Igopogo",-5175,-3829,40.775880,-119.224456,5200,7675
BRC-0881,881,Igopogo,7:14,"7:14 & Igopogo",-5107,-3919,40.775634,-119.224221,5200,7675
BRC-0882,882,Igopogo,7:16,"7:16 & Igopogo",-5038,-4007,40.775391,-119.223981,5200,7675
BRC-0883,883,Igopogo,7:18,"7:18 & Igopogo",-4967,-4095,40.775151,-119.223736,5200,7675
BRC-0884,884,Igopogo,7:20,"7:20 & Igopogo",-4895,-4181,40.774914,-119.223485,5200,7675
BRC-0885,885,Igopogo,7:22,"7:22 & Igopogo",-4821,-4266,40.774681,-119.223229,5200,7675
BRC-0886,886,Igopogo,7:24,"7:24 & Igopogo",-4746,-4349,40.774452,-119.222969,5200,7675
BRC-0887,887,Igopogo,7:26,"7:26 & Igopogo",-4670,-4431,40.774226,-119.222703,5200,7675
BRC-0888,888,Igopogo,7:28,"7:28 & Igopogo",-4592,-4512,40.774004,-119.222432,5200,7675
BRC-0889,889,Igopogo,7:30,"7:30 & Igopogo",-4512,-4592,40.773786,-119.222156,5200,7675
BRC-0890,890,Igopogo,7:32,"7:32 & Igopogo",-4431,-4670,40.773571,-119.221876,5200,7675
BRC-0891,891,Igopogo,7:34,"7:34 & Igopogo",-4349,-4746,40.773361,-119.221591,5200,7675
BRC-0892,892,Igopogo,7:36,"7:36 & Igopogo",-4266,-4821,40.773154,-119.221301,5200,7675
BRC-0893,893,Igopogo,7:38,"7:38 & Igopogo",-4181,-4895,40.772952,-119.221007,5200,7675
BRC-0894,894,Igopogo,7:40,"7:40 & Igopogo",-4095,-4967,40.772753,-119.220708,5200,7675
BRC-0895,895,Igopogo,7:42,"7:42 & Igopogo",-4007,-5038,40.772559,-119.220405,5200,7675
BRC-0896,896,Igopogo,7:44,"7:44 & Igopogo",-3919,-5107,40.772369,-119.220098,5200,7675
BRC-0897,897,Igopogo,7:46,"7:46 & Igopogo",-3829,-5175,40.772183,-119.219787,5200,7675
BRC-0898,898,Igopogo,7:48,"7:48 & Igopogo",-3738,-5241,40.772002,-119.219471,5200,7675
BRC-0899,899,Igopogo,7:50,"7:50 & Igopogo",-3646,-5305,40.771825,-119.219152,5200,7675
BRC-0900,900,Igopogo,7:52,"7:52 & Igopogo",-3553,-5368,40.771652,-119.218829,5200,7675
BRC-0901,901,Igopogo,7:54,"7:54 & Igopogo",-3459,-5429,40.771484,-119.218502,5200,7675
BRC-0902,902,Igopogo,7:56,"7:56 & Igopogo",-3364,-5489,40.771321,-119.218171,5200,7675
BRC-0903,903,Igopogo,7:58,"7:58 & Igopogo",-3267,-5547,40.771162,-119.217837,5200,7675
BRC-0904,904,Igopogo,8:00,"8:00 & Igopogo",-3170,-5603,40.771007,-119.217499,5200,7675
BRC-0905,905,Igopogo,8:02,"8:02 & Igopogo",-3072,-5657,40.770858,-119.217158,5200,7675
BRC-0906,906,Igopogo,8:04,"8:04 & Igopogo",-2973,-5710,40.770713,-119.216814,5200,7675
BRC-0907,907,Igopogo,8:06,"8:06 & Igopogo",-2872,-5761,40.770573,-119.216467,5200,7675
BRC-0908,908,Igopogo,8:08,"8:08 & Igopogo",-2771,-5810,40.770437,-119.216116,5200,7675
BRC-0909,909,Igopogo,8:10,"8:10 & Igopogo",-2670,-5858,40.770307,-119.215763,5200,7675
BRC-0910,910,Igopogo,8:12,"8:12 & Igopogo",-2567,-5904,40.770181,-119.215407,5200,7675
BRC-0911,911,Igopogo,8:14,"8:14 & Igopogo",-2464,-5947,40.770061,-119.215048,5200,7675
BRC-0912,912,Igopogo,8:16,"8:16 & Igopogo",-2359,-5990,40.769945,-119.214687,5200,7675
BRC-0913,913,Igopogo,8:18,"8:18 & Igopogo",-2254,-6030,40.769835,-119.214323,5200,7675
BRC-0914,914,Igopogo,8:20,"8:20 & Igopogo",-2149,-6068,40.769729,-119.213956,5200,7675
BRC-0915,915,Igopogo,8:22,"8:22 & Igopogo",-2043,-6105,40.769628,-119.213588,5200,7675
BRC-0916,916,Igopogo,8:24,"8:24 & Igopogo",-1936,-6140,40.769533,-119.213217,5200,7675
BRC-0917,917,Igopogo,8:26,"8:26 & Igopogo",-1828,-6172,40.769443,-119.212844,5200,7675
BRC-0918,918,Igopogo,8:28,"8:28 & Igopogo",-1720,-6203,40.769358,-119.212469,5200,7675
BRC-0919,919,Igopogo,8:30,"8:30 & Igopogo",-1612,-6232,40.769278,-119.212093,5200,7675
BRC-0920,920,Igopogo,8:32,"8:32 & Igopogo",-1503,-6260,40.769203,-119.211714,5200,7675
BRC-0921,921,Igopogo,8:34,"8:34 & Igopogo",-1393,-6285,40.769134,-119.211335,5200,7675
BRC-0922,922,Igopogo,8:36,"8:36 & Igopogo",-1283,-6308,40.769070,-119.210953,5200,7675
BRC-0923,923,Igopogo,8:38,"8:38 & Igopogo",-1173,-6330,40.769011,-119.210571,5200,7675
BRC-0924,924,Igopogo,8:40,"8:40 & Igopogo",-1062,-6349,40.768957,-119.210187,5200,7675
BRC-0925,925,Igopogo,8:42,"8:42 & Igopogo",-952,-6367,40.768909,-119.209802,5200,7675
BRC-0926,926,Igopogo,8:44,"8:44 & Igopogo",-840,-6382,40.768866,-119.209416,5200,7675
BRC-0927,927,Igopogo,8:46,"8:46 & Igopogo",-729,-6396,40.768828,-119.209029,5200,7675
BRC-0928,928,Igopogo,8:48,"8:48 & Igopogo",-617,-6408,40.768796,-119.208641,5200,7675
BRC-0929,929,Igopogo,8:50,"8:50 & Igopogo",-505,-6418,40.768769,-119.208253,5200,7675
BRC-0930,930,Igopogo,8:52,"8:52 & Igopogo",-393,-6425,40.768748,-119.207864,5200,7675
BRC-0931,931,Igopogo,8:54,"8:54 & Igopogo",-281,-6431,40.768731,-119.207474,5200,7675
BRC-0932,932,Igopogo,8:56,"8:56 & Igopogo",-169,-6435,40.768721,-119.207085,5200,7675
BRC-0933,933,Igopogo,8:58,"8:58 & Igopogo",-56,-6437,40.768715,-119.206695,5200,7675
BRC-0934,934,Igopogo,9:00,"9:00 & Igopogo",56,-6437,40.768715,-119.206305,5200,7675
BRC-0935,935,Igopogo,9:02,"9:02 & Igopogo",169,-6435,40.768721,-119.205915,5200,7675
BRC-0936,936,Igopogo,9:04,"9:04 & Igopogo",281,-6431,40.768731,-119.205526,5200,7675
BRC-0937,937,Igopogo,9:06,"9:06 & Igopogo",393,-6425,40.768748,-119.205136,5200,7675
BRC-0938,938,Igopogo,9:08,"9:08 & Igopogo",505,-6418,40.768769,-119.204747,5200,7675
BRC-0939,939,Igopogo,9:10,"9:10 & Igopogo",617,-6408,40.768796,-119.204359,5200,7675
BRC-0940,940,Igopogo,9:12,"9:12 & Igopogo",729,-6396,40.768828,-119.203971,5200,7675
BRC-0941,941,Igopogo,9:14,"9:14 & Igopogo",840,-6382,40.768866,-119.203584,5200,7675
BRC-0942,942,Igopogo,9:16,"9:16 & Igopogo",952,-6367,40.768909,-119.203198,5200,7675
BRC-0943,943,Igopogo,9:18,"9:18 & Igopogo",1062,-6349,40.768957,-119.202813,5200,7675
BRC-0944,944,Igopogo,9:20,"9:20 & Igopogo",1173,-6330,40.769011,-119.202429,5200,7675
BRC-0945,945,Igopogo,9:22,"9:22 & Igopogo",1283,-6308,40.769070,-119.202047,5200,7675
BRC-0946,946,Igopogo,9:24,"9:24 & Igopogo",1393,-6285,40.769134,-119.201665,5200,7675
BRC-0947,947,Igopogo,9:26,"9:26 & Igopogo",1503,-6260,40.769203,-119.201286,5200,7675
BRC-0948,948,Igopogo,9:28,"9:28 & Igopogo",1612,-6232,40.769278,-119.200907,5200,7675
BRC-0949,949,Igopogo,9:30,"9:30 & Igopogo",1720,-6203,40.769358,-119.200531,5200,7675
BRC-0950,950,Igopogo,9:32,"9:32 & Igopogo",1828,-6172,40.769443,-119.200156,5200,7675
BRC-0951,951,Igopogo,9:34,"9:34 & Igopogo",1936,-6140,40.769533,-119.199783,5200,7675
BRC-0952,952,Igopogo,9:36,"9:36 & Igopogo",2043,-6105,40.769628,-119.199412,5200,7675
BRC-0953,953,Igopogo,9:38,"9:38 & Igopogo",2149,-6068,40.769729,-119.199044,5200,7675
BRC-0954,954,Igopogo,9:40,"9:40 & Igopogo",2254,-6030,40.769835,-119.198677,5200,7675
BRC-0955,955,Igopogo,9:42,"9:42 & Igopogo",2359,-5990,40.769945,-119.198313,5200,7675
BRC-0956,956,Igopogo,9:44,"9:44 & Igopogo",2464,-5947,40.770061,-119.197952,5200,7675
BRC-0957,957,Igopogo,9:46,"9:46 & Igopogo",2567,-5904,40.770181,-119.197593,5200,7675
BRC-0958,958,Igopogo,9:48,"9:48 & Igopogo",2670,-5858,40.770307,-119.197237,5200,7675
BRC-0959,959,Igopogo,9:50,"9:50 & Igopogo",2771,-5810,40.770437,-119.196884,5200,7675
BRC-0960,960,Igopogo,9:52,"9:52 & Igopogo",2872,-5761,40.770573,-119.196533,5200,7675
BRC-0961,961,Igopogo,9:54,"9:54 & Igopogo",2973,-5710,40.770713,-119.196186,5200,7675
BRC-0962,962,Igopogo,9:56,"9:56 & Igopogo",3072,-5657,40.770858,-119.195842,5200,7675
BRC-0963,963,Igopogo,9:58,"9:58 & Igopogo",3170,-5603,40.771007,-119.195501,5200,7675
BRC-0964,964,Igopogo,10:00,"10:00 & Igopogo",3267,-5547,40.771162,-119.195163,5200,7675
BRC-0965,965,Kraken,2:00,"2:00 & Kraken",4768,8427,40.809552,-119.189956,7675,11690
BRC-0966,966,Kraken,2:02,"2:02 & Kraken",4620,8509,40.809777,-119.190469,7675,11690
BRC-0967,967,Kraken,2:04,"2:04 & Kraken",4471,8588,40.809995,-119.190987,7675,11690
BRC-0968,968,Kraken,2:06,"2:06 & Kraken",4320,8665,40.810205,-119.191509,7675,11690
BRC-0969,969,Kraken,2:08,"2:08 & Kraken",4168,8739,40.810409,-119.192036,7675,11690
BRC-0970,970,Kraken,2:10,"2:10 & Kraken",4015,8811,40.810605,-119.192568,7675,11690
BRC-0971,971,Kraken,2:12,"2:12 & Kraken",3861,8879,40.810794,-119.193103,7675,11690
BRC-0972,972,Kraken,2:14,"2:14 & Kraken",3705,8945,40.810975,-119.193643,7675,11690
BRC-0973,973,Kraken,2:16,"2:16 & Kraken",3549,9009,40.811149,-119.194187,7675,11690
BRC-0974,974,Kraken,2:18,"2:18 & Kraken",3391,9069,40.811316,-119.194734,7675,11690
BRC-0975,975,Kraken,2:20,"2:20 & Kraken",3232,9127,40.811475,-119.195285,7675,11690
BRC-0976,976,Kraken,2:22,"2:22 & Kraken",3072,9182,40.811626,-119.195840,7675,11690
BRC-0977,977,Kraken,2:24,"2:24 & Kraken",2912,9234,40.811769,-119.196397,7675,11690
BRC-0978,978,Kraken,2:26,"2:26 & Kraken",2750,9284,40.811905,-119.196958,7675,11690
BRC-0979,979,Kraken,2:28,"2:28 & Kraken",2588,9330,40.812033,-119.197522,7675,11690
BRC-0980,980,Kraken,2:30,"2:30 & Kraken",2424,9374,40.812153,-119.198088,7675,11690
BRC-0981,981,Kraken,2:32,"2:32 & Kraken",2260,9415,40.812265,-119.198657,7675,11690
BRC-0982,982,Kraken,2:34,"2:34 & Kraken",2096,9453,40.812370,-119.199228,7675,11690
BRC-0983,983,Kraken,2:36,"2:36 & Kraken",1930,9488,40.812466,-119.199802,7675,11690
BRC-0984,984,Kraken,2:38,"2:38 & Kraken",1764,9520,40.812555,-119.200378,7675,11690
BRC-0985,985,Kraken,2:40,"2:40 & Kraken",1598,9550,40.812635,-119.200955,7675,11690
BRC-0986,986,Kraken,2:42,"2:42 & Kraken",1431,9576,40.812708,-119.201534,7675,11690
BRC-0987,987,Kraken,2:44,"2:44 & Kraken",1264,9600,40.812773,-119.202115,7675,11690
BRC-0988,988,Kraken,2:46,"2:46 & Kraken",1096,9620,40.812829,-119.202697,7675,11690
BRC-0989,989,Kraken,2:48,"2:48 & Kraken",928,9638,40.812878,-119.203280,7675,11690
BRC-0990,990,Kraken,2:50,"2:50 & Kraken",760,9653,40.812918,-119.203864,7675,11690
BRC-0991,991,Kraken,2:52,"2:52 & Kraken",591,9664,40.812951,-119.204449,7675,11690
BRC-0992,992,Kraken,2:54,"2:54 & Kraken",422,9673,40.812975,-119.205035,7675,11690
BRC-0993,993,Kraken,2:56,"2:56 & Kraken",253,9679,40.812991,-119.205621,7675,11690
BRC-0994,994,Kraken,2:58,"2:58 & Kraken",84,9682,40.812999,-119.206207,7675,11690
BRC-0995,995,Kraken,3:00,"3:00 & Kraken",-84,9682,40.812999,-119.206793,7675,11690
BRC-0996,996,Kraken,3:02,"3:02 & Kraken",-253,9679,40.812991,-119.207379,7675,11690
BRC-0997,997,Kraken,3:04,"3:04 & Kraken",-422,9673,40.812975,-119.207965,7675,11690
BRC-0998,998,Kraken,3:06,"3:06 & Kraken",-591,9664,40.812951,-119.208551,7675,11690
BRC-0999,999,Kraken,3:08,"3:08 & Kraken",-760,9653,40.812918,-119.209136,7675,11690
BRC-1000,1000,Kraken,3:10,"3:10 & Kraken",-928,9638,40.812878,-119.209720,7675,11690
BRC-1001,1001,Kraken,3:12,"3:12 & Kraken",-1096,9620,40.812829,-119.210303,7675,11690
BRC-1002,1002,Kraken,3:14,"3:14 & Kraken",-1264,9600,40.812773,-119.210885,7675,11690
BRC-1003,1003,Kraken,3:16,"3:16 & Kraken",-1431,9576,40.812708,-119.211466,7675,11690
BRC-1004,1004,Kraken,3:18,"3:18 & Kraken",-1598,9550,40.812635,-119.212045,7675,11690
BRC-1005,1005,Kraken,3:20,"3:20 & Kraken",-1764,9520,40.812555,-119.212622,7675,11690
BRC-1006,1006,Kraken,3:22,"3:22 & Kraken",-1930,9488,40.812466,-119.213198,7675,11690
BRC-1007,1007,Kraken,3:24,"3:24 & Kraken",-2096,9453,40.812370,-119.213772,7675,11690
BRC-1008,1008,Kraken,3:26,"3:26 & Kraken",-2260,9415,40.812265,-119.214343,7675,11690
BRC-1009,1009,Kraken,3:28,"3:28 & Kraken",-2424,9374,40.812153,-119.214912,7675,11690
BRC-1010,1010,Kraken,3:30,"3:30 & Kraken",-2588,9330,40.812033,-119.215478,7675,11690
BRC-1011,1011,Kraken,3:32,"3:32 & Kraken",-2750,9284,40.811905,-119.216042,7675,11690
BRC-1012,1012,Kraken,3:34,"3:34 & Kraken",-2912,9234,40.811769,-119.216603,7675,11690
BRC-1013,1013,Kraken,3:36,"3:36 & Kraken",-3072,9182,40.811626,-119.217160,7675,11690
BRC-1014,1014,Kraken,3:38,"3:38 & Kraken",-3232,9127,40.811475,-119.217715,7675,11690
BRC-1015,1015,Kraken,3:40,"3:40 & Kraken",-3391,9069,40.811316,-119.218266,7675,11690
BRC-1016,1016,Kraken,3:42,"3:42 & Kraken",-3549,9009,40.811149,-119.218813,7675,11690
BRC-1017,1017,Kraken,3:44,"3:44 & Kraken",-3705,8945,40.810975,-119.219357,7675,11690
BRC-1018,1018,Kraken,3:46,"3:46 & Kraken",-3861,8879,40.810794,-119.219897,7675,11690
BRC-1019,1019,Kraken,3:48,"3:48 & Kraken",-4015,8811,40.810605,-119.220432,7675,11690
BRC-1020,1020,Kraken,3:50,"3:50 & Kraken",-4168,8739,40.810409,-119.220964,7675,11690
BRC-1021,1021,Kraken,3:52,"3:52 & Kraken",-4320,8665,40.810205,-119.221491,7675,11690
BRC-1022,1022,Kraken,3:54,"3:54 & Kraken",-4471,8588,40.809995,-119.222013,7675,11690
BRC-1023,1023,Kraken,3:56,"3:56 & Kraken",-4620,8509,40.809777,-119.222531,7675,11690
BRC-1024,1024,Kraken,3:58,"3:58 & Kraken",-4768,8427,40.809552,-119.223044,7675,11690
BRC-1025,1025,Kraken,4:00,"4:00 & Kraken",-4914,8343,40.809320,-119.223551,7675,11690
BRC-1026,1026,Kraken,4:02,"4:02 & Kraken",-5059,8256,40.809080,-119.224054,7675,11690
BRC-1027,1027,Kraken,4:04,"4:04 & Kraken",-5202,8166,40.808834,-119.224551,7675,11690
BRC-1028,1028,Kraken,4:06,"4:06 & Kraken",-5344,8074,40.808582,-119.225043,7675,11690
BRC-1029,1029,Kraken,4:08,"4:08 & Kraken",-5484,7980,40.808322,-119.225529,7675,11690
BRC-1030,1030,Kraken,4:10,"4:10 & Kraken",-5623,7883,40.808056,-119.226010,7675,11690
BRC-1031,1031,Kraken,4:12,"4:12 & Kraken",-5759,7783,40.807783,-119.226484,7675,11690
BRC-1032,1032,Kraken,4:14,"4:14 & Kraken",-5894,7682,40.807503,-119.226952,7675,11690
BRC-1033,1033,Kraken,4:16,"4:16 & Kraken",-6027,7578,40.807218,-119.227414,7675,11690
BRC-1034,1034,Kraken,4:18,"4:18 & Kraken",-6159,7471,40.806925,-119.227870,7675,11690
BRC-1035,1035,Kraken,4:20,"4:20 & Kraken",-6288,7363,40.806627,-119.228319,7675,11690
BRC-1036,1036,Kraken,4:22,"4:22 & Kraken",-6416,7252,40.806322,-119.228762,7675,11690
BRC-1037,1037,Kraken,4:24,"4:24 & Kraken",-6541,7139,40.806012,-119.229197,7675,11690
BRC-1038,1038,Kraken,4:26,"4:26 & Kraken",-6665,7023,40.805695,-119.229626,7675,11690
BRC-1039,1039,Kraken,4:28,"4:28 & Kraken",-6787,6906,40.805373,-119.230048,7675,11690
